TX_AMOUNT,IS_FRAUD,SENDER_INIT_BALANCE,RECEIVER_INIT_BALANCE,HOUR,DAY_OF_WEEK,AMOUNT_TO_SENDER_BALANCE_RATIO,SENDER_BALANCE_AFTER_TX
514.57,FALSE,514.57,107.17,11,0,0.998060399,0
12.56,TRUE,370.56,485.11,13,0,0.033803423,358
480.57,FALSE,480.57,529.56,22,6,0.997923459,0
402.63,FALSE,402.63,414.98,3,6,0.997522483,0
431.23,FALSE,431.24,282.46,2,4,0.997663335,0.01
142.4520776,FALSE,120.5545882,111.2637064,3,5,0.3130284,0.01
26.26,FALSE,183.87,288.1,0,5,0.142045762,157.61
141.24,FALSE,141.24,168.77,8,2,0.992969629,0
541.65,FALSE,541.65,353.35,4,0,0.998157192,0
231.36,FALSE,231.37,395.55,4,0,0.995653484,0.01
176.72,FALSE,176.72,347.02,10,0,0.994373171,0
156.57,FALSE,156.57,323.85,4,5,0.993653614,0
7.66,FALSE,153.23,225.92,22,4,0.049666083,145.57
155.66,FALSE,155.67,413.46,0,3,0.993553329,0.01
542.02,FALSE,542.02,304.87,0,6,0.998158447,0
231.494064,FALSE,115.9640573,96.47335502,22,6,0.309776548,161.58
168.61,FALSE,168.62,192.7,23,4,0.994045514,0.01
167.77,FALSE,167.78,246.37,1,4,0.994015879,0.01
103.18,FALSE,103.18,281.95,11,1,0.990401229,0
264.5009465,FALSE,171.6518333,62.62495549,2,6,0.330042045,0
282.5525131,FALSE,91.99383947,88.58647513,3,6,0.562292207,116.24
18.51,FALSE,129.6,350.92,22,1,0.141730475,111.09
566.63,FALSE,566.63,138.15,19,3,0.998238289,0
13.15,TRUE,182.82,240.72,16,1,0.071537374,169.67
18,FALSE,162.06,132.79,21,0,0.110388814,144.06
500.44,FALSE,500.44,326.69,3,2,0.998005743,0
4.63,FALSE,101.96,116.31,22,2,0.04496892,97.33
7.38,FALSE,155.02,172.3,15,4,0.047301628,147.64
20.61,FALSE,103.07,495.91,2,2,0.198039781,82.46
7.15,FALSE,100.13,111.44,8,1,0.070701078,92.98
3.36,TRUE,143.44,289.99,10,2,0.023262254,140.08
226.9213577,FALSE,170.8753342,77.87544361,0,5,0.424342251,0.01
108.37,FALSE,108.37,185.46,22,5,0.990856725,0
598.08,FALSE,598.08,306.33,19,0,0.998330774,0
14.51,FALSE,174.23,174.02,20,5,0.082805456,159.72
184.94,FALSE,184.94,305.18,16,3,0.994621921,0
178.66,FALSE,178.67,138.01,13,3,0.994378583,0.01
450.26,FALSE,450.27,295.58,20,4,0.997761872,0.01
21.92,FALSE,153.51,552.56,14,6,0.14186784,131.59
178.69,FALSE,178.7,271.33,5,4,0.994379521,0.01
168.52,FALSE,168.52,140.22,4,2,0.994100991,0
6372568,FALSE,387.45,230.37,6,3,16405.11778,-6372180.55
544.67,FALSE,544.68,108.18,7,1,0.998149098,0.01
378.54,FALSE,378.55,122.22,21,6,0.997338954,0.01
425.6,FALSE,425.6,465.31,20,0,0.997655884,0
173.61,FALSE,173.61,374.72,2,2,0.994272951,0
178.19,FALSE,178.19,228.92,23,0,0.994419331,0
284.61,FALSE,284.62,317.41,7,1,0.996463833,0.01
178.83,FALSE,178.84,300.95,9,3,0.994383897,0.01
475.75,FALSE,475.75,115.29,18,2,0.997902465,0
400.04,FALSE,400.05,279.59,19,5,0.997481611,0.01
123.47,FALSE,123.47,306.01,15,1,0.991965936,0
4.01,TRUE,577.66,529.46,23,5,0.006929803,573.65
133.19,FALSE,133.2,129.59,22,1,0.99247392,0.01
9.84,FALSE,137.85,502.23,16,2,0.070867843,128.01
164.38,FALSE,164.39,218.64,10,6,0.993893222,0.01
110.44,FALSE,110.44,141.09,10,3,0.991026561,0
129.24,FALSE,129.24,130.36,0,0,0.992321867,0
553.1,FALSE,553.11,187.05,14,5,0.998177257,0.01
2.96,TRUE,323.79,115.98,2,2,0.009113581,320.83
207.586396,FALSE,199.0164888,67.19104156,0,5,0.302827603,0.01
262.3628713,FALSE,155.2527326,85.56491431,3,5,0.40509656,0.01
123.622419,FALSE,149.479616,67.91892353,4,5,0.478396373,185.82
143.36,FALSE,143.36,111.77,4,0,0.993072873,0
102.15,FALSE,102.15,154.44,17,3,0.990305381,0
532.82,FALSE,532.82,201.97,19,4,0.998126709,0
10.06,TRUE,199.55,141.12,0,2,0.050162054,189.49
325.25,FALSE,325.25,241.6,9,6,0.996934866,0
159.1,FALSE,159.1,350.69,1,5,0.993753904,0
578.95,FALSE,578.95,225.92,13,0,0.998275713,0
6.98,FALSE,146.62,270.75,21,2,0.047283566,139.64
130.58,FALSE,130.58,184.31,2,4,0.992400061,0
189.11,FALSE,189.11,158.53,10,0,0.994739887,0
448.8,FALSE,448.81,122.03,9,2,0.997754608,0.01
298.0646343,FALSE,119.917018,98.60545967,22,5,0.55053824,0
13.38,FALSE,147.28,138.1,22,5,0.090234691,133.9
3.46,TRUE,163.09,269.39,4,6,0.021085989,159.63
471.85,FALSE,471.85,117.32,3,4,0.997885164,0
484.01,FALSE,484.02,193.73,14,2,0.997917612,0.01
25.09,FALSE,150.56,394.35,5,6,0.165544999,125.47
162.88,FALSE,162.88,160.02,20,3,0.993897974,0
136.4725654,FALSE,85.21364647,97.65979596,22,6,0.511613432,0
240.0791294,FALSE,135.4550231,105.0092987,0,6,0.558943878,0
286.2509986,FALSE,154.1622248,149.7379731,1,5,0.309980004,82.46
583.45,FALSE,583.45,356.47,20,2,0.99828899,0
8.21,FALSE,164.25,503.76,6,2,0.0496823,156.04
6.97,FALSE,153.53,389.72,16,4,0.04510451,146.56
21.43,FALSE,192.91,468.33,4,4,0.110515187,171.48
7.06,FALSE,141.24,312.1,17,3,0.049634421,134.18
159.11,FALSE,159.11,152.88,3,4,0.993754294,0
10.1,TRUE,274.5,193.4,12,4,0.036660617,264.4
126.41,FALSE,126.41,358.39,10,5,0.992151323,0
503.55,FALSE,503.56,127.39,7,4,0.997998256,0.01
173.53,FALSE,173.54,186.6,19,0,0.994213361,0.01
408.85,FALSE,408.86,299.27,7,4,0.997535744,0.01
15.6,TRUE,138.53,188.3,20,5,0.111803913,122.93
145.96,FALSE,145.96,294.54,1,2,0.993195427,0
14.43,FALSE,129.9,329.94,15,4,0.110236822,115.47
400.29,FALSE,400.3,168.72,7,1,0.99748318,0.01
17.29,FALSE,103.76,237.17,11,5,0.16504391,86.47
4.38,TRUE,225.12,169.47,7,0,0.019370246,220.74
111.66,FALSE,111.67,172.52,19,5,0.991035768,0.01
3.99,TRUE,180.38,314.48,12,5,0.021998015,176.39
548.95,FALSE,548.95,365.85,18,4,0.998181653,0
185,FALSE,185.01,114.71,14,5,0.994570184,0.01
138.34545,FALSE,171.8219482,84.00023321,4,5,0.37774004,173.05
17.88,FALSE,178.83,375.88,10,5,0.099427237,160.95
129.13,FALSE,129.13,102.44,13,2,0.992315377,0
585.21,FALSE,585.22,489.03,17,3,0.998277097,0.01
134.38,FALSE,134.38,309.85,22,3,0.992613385,0
128.78,FALSE,128.79,174.73,4,4,0.992218199,0.01
10.64,FALSE,127.78,218.48,11,4,0.082621525,117.14
513.59,FALSE,513.6,313.81,11,1,0.998037311,0.01
4.63,FALSE,101.96,383.61,17,3,0.04496892,97.33
155.05,FALSE,155.06,167.93,5,5,0.99352813,0.01
147.8,FALSE,147.8,172.38,0,3,0.99327957,0
6.59,FALSE,138.47,220.89,20,2,0.047250305,131.88
10.69,TRUE,153.81,330.39,21,3,0.069052387,143.12
10.56,FALSE,105.66,150.44,0,0,0.099006188,95.1
132021.92,FALSE,292.58,195.08,0,6,449.6965733,-131729.34
18.62,FALSE,167.6,197.97,18,1,0.110438909,148.98
116.3,FALSE,116.31,540.01,6,2,0.991390333,0.01
115.9084057,FALSE,185.6930288,102.5681032,3,5,0.388384337,112.04
18.53,TRUE,106.7,114.04,13,6,0.172051996,88.17
103.43,FALSE,103.43,204.24,18,3,0.990424208,0
590.47,FALSE,590.48,533.34,12,5,0.998292419,0.01
482.51,FALSE,482.52,108.33,4,3,0.997911152,0.01
506.92,FALSE,506.93,200.44,15,6,0.998011537,0.01
158.8760268,FALSE,109.2951131,93.33176907,22,6,0.433886368,0.01
227.37306,FALSE,104.8017174,76.33031252,3,6,0.527292625,0
20.23,FALSE,182.12,117.98,4,0,0.110474006,161.89
53.75,FALSE,161.28,345.84,6,2,0.331217649,107.53
121.06,FALSE,121.07,469.16,12,6,0.991726059,0.01
151.1001836,FALSE,81.32001652,103.8565765,2,6,0.344076004,0
149.71,FALSE,149.71,483.96,13,0,0.99336474,0
450.39,FALSE,450.4,188.24,14,0,0.997762517,0.01
147.44,FALSE,147.44,225.88,1,4,0.993263271,0
444.57,FALSE,444.58,553.53,17,3,0.997733291,0.01
508.2,FALSE,508.2,112.47,6,2,0.998036135,0
293.570383,FALSE,177.3692167,135.6828573,0,6,0.563034436,0.01
3.4,TRUE,195.19,389.84,23,5,0.017330139,191.79
7.08,FALSE,148.82,187.03,23,0,0.047256708,141.74
149.63,FALSE,149.63,375.29,6,2,0.993361216,0
108.6054831,FALSE,151.4271114,107.4896348,22,6,0.583416726,0
107.831742,FALSE,177.0269786,83.9576559,23,6,0.348312023,133.77
102.8409462,FALSE,130.1153398,145.3115117,2,5,0.492322814,0.01
11.52,FALSE,103.74,427.09,19,5,0.109986634,92.22
4.59,TRUE,502.69,488.96,9,5,0.009112748,498.1
155.66,FALSE,155.66,508.06,9,6,0.99361675,0
491.39,FALSE,491.39,102.42,23,3,0.99796909,0
477.85,FALSE,477.86,240.55,13,1,0.997890824,0.01
287.341798,FALSE,51.60385386,149.829172,22,5,0.492942529,0.01
183.17,FALSE,183.18,317.65,5,4,0.994516234,0.01
567.46,FALSE,567.46,447.55,10,3,0.998240861,0
243.2654132,FALSE,150.9292956,98.58082129,3,6,0.352259414,0.01
149.55,FALSE,149.55,573.67,9,0,0.993357688,0
101.3,FALSE,101.3,124.97,18,3,0.990224829,0
166.69,FALSE,166.7,519.35,4,2,0.99397734,0.01
124.7152414,FALSE,164.43963,114.7677981,0,5,0.560275191,0
545.48,FALSE,545.49,455.19,23,2,0.998151842,0.01
524.67,FALSE,524.68,470.42,21,3,0.998078679,0.01
299.9600454,FALSE,147.0968028,89.44206067,22,6,0.365223168,0
8.78,FALSE,123.01,449.46,1,5,0.070800742,114.23
426.27,FALSE,426.28,490.27,1,5,0.99763621,0.01
15.72,FALSE,173,184.63,8,5,0.090344828,157.28
111.27,FALSE,111.28,131.55,6,1,0.991004631,0.01
224.3048346,FALSE,53.43445163,103.5335885,23,6,0.587392814,157.64
489.98,FALSE,489.99,260.72,9,4,0.997942932,0.01
188.38,FALSE,188.39,161.98,23,6,0.994667089,0.01
393.89,FALSE,393.89,111.47,23,2,0.997467649,0
1234826.62,FALSE,359.86,239.78,22,6,3421.899407,-1234466.76
440.2,FALSE,440.2,387.91,8,3,0.997733454,0
150.92,FALSE,150.93,188.56,9,6,0.993352202,0.01
179.5,FALSE,179.51,166.45,17,1,0.994404742,0.01
162.6809201,FALSE,51.41774887,58.602606,1,5,0.507568394,0
8.23,FALSE,164.73,545.62,1,1,0.049659084,156.5
4.02,TRUE,149.62,161.83,8,1,0.026689683,145.6
189.21,FALSE,189.21,255.83,16,4,0.994742653,0
133.14,FALSE,133.15,218.49,21,3,0.992471114,0.01
9.26,FALSE,194.48,278.43,8,5,0.047370575,185.22
196.77,FALSE,196.78,319.58,7,6,0.994893316,0.01
13.09,FALSE,183.28,547.08,15,6,0.07103321,170.19
159.92,FALSE,159.93,208.99,17,5,0.993723979,0.01
17.39,FALSE,104.37,163.12,0,0,0.165037487,86.98
173.0152618,FALSE,113.9447148,93.0586817,0,5,0.320414404,0.01
197.36,FALSE,197.36,548.12,21,6,0.994958661,0
192.36,FALSE,192.37,356.47,17,6,0.994776853,0.01
172.4692258,FALSE,104.1568556,72.07095415,4,5,0.501619869,0
10.53,TRUE,133.06,305.32,7,3,0.078546919,122.53
10.34,FALSE,124.15,393.86,12,3,0.082620855,113.81
415.54,FALSE,415.54,415.07,0,1,0.99759927,0
436.39,FALSE,436.39,118.71,4,4,0.997713711,0
217.705137,FALSE,166.0259204,111.0920759,22,5,0.578712632,0.01
165.5,FALSE,165.51,260.85,8,4,0.993934298,0.01
195.0030216,FALSE,77.27981465,134.4597518,1,6,0.340444622,0
104.12,FALSE,104.12,114.04,8,1,0.990487062,0
18.41,FALSE,165.76,150.93,13,2,0.110398177,147.35
14.59,TRUE,514.41,281.4,23,6,0.028307561,499.82
162.21,FALSE,162.21,194.41,0,3,0.993872924,0
546.53,FALSE,546.53,105.8,1,1,0.998173616,0
5.15,FALSE,108.34,112.49,7,1,0.047100787,103.19
221.135745,FALSE,89.61605299,125.4019078,2,6,0.563003152,154.7
8.404860842,TRUE,1200.352066,701.6774384,9,2,0.0099509,326.3
11.27,FALSE,112.79,563.66,13,3,0.099042095,101.52
8.31,FALSE,124.79,393.63,3,5,0.066062485,116.48
16.59,FALSE,165.95,261.97,21,4,0.099371069,149.36
570.44,FALSE,570.44,274.33,20,1,0.998250035,0
125.15,FALSE,125.15,319.44,1,0,0.992072929,0
587.15,FALSE,587.15,445.31,1,3,0.998299753,0
474.88,FALSE,474.88,137.3,2,5,0.99789863,0
399.14,FALSE,399.14,383.22,8,1,0.997500875,0
126.2665015,FALSE,102.4239461,130.1181855,22,6,0.525355023,0
3.47,TRUE,456.9,321.78,6,6,0.007578074,453.43
16.57,FALSE,198.89,482.34,13,2,0.082895593,182.32
133.74,FALSE,133.74,126.79,7,1,0.992578299,0
409.75,FALSE,409.75,115.03,23,6,0.997565429,0
480.17,FALSE,480.18,283.16,22,5,0.997900993,0.01
530.39,FALSE,530.39,262.22,4,1,0.998118143,0
16.7,FALSE,183.73,111.8,19,5,0.090402209,167.03
548.47,FALSE,548.48,191.82,21,3,0.998161899,0.01
12.16,FALSE,145.93,485.11,4,4,0.082760498,133.77
12.76,FALSE,114.92,340.28,5,5,0.110075914,102.16
171.61,FALSE,171.62,181.8,3,5,0.994148998,0.01
152.77,FALSE,152.77,395.21,6,3,0.993496781,0
476.05,FALSE,476.06,204.93,14,3,0.997882866,0.01
12.98,FALSE,129.85,584.46,12,5,0.099197554,116.87
214.0553903,FALSE,103.3417334,110.1956848,4,6,0.525236772,0.01
168.05,FALSE,168.06,532.44,21,4,0.99402579,0.01
234.6407248,FALSE,185.753276,141.1587117,22,6,0.562602641,147.35
587.47,FALSE,587.48,545.62,14,4,0.998283714,0.01
105.8,FALSE,105.8,178.36,22,3,0.990636704,0
7.63728746,TRUE,704.3276078,629.4567411,12,1,0.008588012,105.92
509.22,FALSE,509.22,346.2,8,3,0.998040061,0
8.9,FALSE,106.85,133.21,21,0,0.082522021,97.95
2.552169993,TRUE,1121.346484,842.2216572,13,3,0.016162767,257.49
147.99,FALSE,147.99,556.5,5,6,0.99328814,0
13.12,FALSE,144.43,473.76,23,3,0.090215224,131.31
177.9046791,FALSE,154.9702764,90.68433351,0,6,0.373688399,0
451.94,FALSE,451.94,151.96,2,1,0.997792202,0
49.05,FALSE,147.16,140.55,16,2,0.331061015,98.11
147.3293837,FALSE,123.8622431,79.87281619,4,6,0.443718109,0
10.19,FALSE,142.77,200.64,12,5,0.070877095,132.58
474.22,FALSE,474.22,164.37,4,0,0.997895711,0
16.77,TRUE,543.55,142.47,15,2,0.03079607,526.78
271.8292473,FALSE,110.4711324,69.58100685,0,5,0.588384803,0
500.44,FALSE,500.44,326.69,4,4,0.998005743,0
437.6,FALSE,437.6,557.95,21,3,0.997720018,0
191.36,FALSE,191.36,305.38,7,3,0.994801414,0
17.38,FALSE,139.06,153.11,10,5,0.124089676,121.68
174.02,FALSE,174.03,301.84,22,5,0.994229561,0.01
16.31,FALSE,130.56,165.5,7,0,0.123973852,114.25
154.91,FALSE,154.92,115.82,14,2,0.993522319,0.01
165.66,FALSE,165.66,360.94,10,0,0.99399976,0
546.85,FALSE,546.86,351.08,2,2,0.998156463,0.01
6.73313798,TRUE,1138.961753,776.6676359,16,3,0.011335475,389.18
176.72,FALSE,176.72,376.92,22,3,0.994373171,0
26,FALSE,156.03,186.18,21,5,0.165573457,130.03
35.35,FALSE,176.76,178.67,5,1,0.198863636,141.41
5.37,FALSE,118.22,585.9,4,0,0.045042778,112.85
345.97,FALSE,345.97,157.83,16,3,0.997117906,0
497.41,FALSE,497.41,160.35,17,6,0.99799362,0
16.57,FALSE,165.71,423.01,21,2,0.099394158,149.14
10.04,FALSE,100.43,436.2,1,2,0.098984521,90.39
16.36,TRUE,174.56,142.85,14,6,0.093187514,158.2
440.45,FALSE,440.45,408.43,11,6,0.997734738,0
163.27,FALSE,163.27,572.29,3,0,0.993912461,0
155.7667922,FALSE,146.6891363,139.7049536,23,6,0.339518143,150.33
167.88,FALSE,167.88,319.39,14,4,0.994078636,0
23.2,FALSE,162.42,165.7,18,6,0.141965488,139.22
165.19,FALSE,165.2,533.12,21,0,0.993922984,0.01
554.34,FALSE,554.34,291.02,17,1,0.998199301,0
427.86,FALSE,427.87,447.55,16,2,0.997644974,0.01
249.0365798,FALSE,176.186391,55.99541784,22,5,0.362634598,0
400.04,FALSE,400.05,279.59,19,0,0.997481611,0.01
469.27,FALSE,469.28,122.92,19,5,0.997852343,0.01
134.69,FALSE,134.7,169.82,0,6,0.992557111,0.01
524.4,FALSE,524.4,381.32,14,5,0.998096688,0
216.75,FALSE,216.76,196.22,11,0,0.995361866,0.01
248.44,FALSE,248.44,195.08,3,6,0.99599102,0
3.28,TRUE,330.83,140.86,6,2,0.009884579,327.55
264.9058729,FALSE,154.7424565,136.4802091,22,6,0.352234471,0.01
162.3983321,FALSE,85.06076073,86.71670638,2,5,0.356270125,0.01
588.08,FALSE,588.08,126.92,1,1,0.998302438,0
176.57,FALSE,176.57,309.99,12,2,0.994368418,0
139.69,FALSE,139.7,174.73,0,3,0.992821606,0.01
27.1,FALSE,135.5,271.58,20,2,0.198534799,108.4
15.71,FALSE,157.13,237.74,6,6,0.099348637,141.42
141.08,FALSE,141.09,322.6,10,5,0.992891829,0.01
212.6332416,FALSE,53.03339649,79.34335233,2,6,0.429191774,0
128.88,FALSE,128.89,133.59,17,3,0.99222419,0.01
176.14,FALSE,176.15,483.65,18,5,0.994298617,0.01
14.86,FALSE,163.56,135.83,8,6,0.09030141,148.7
448.23,FALSE,448.24,572.06,14,1,0.997751759,0.01
560.08,FALSE,560.08,575.73,1,1,0.998217723,0
167.8678621,FALSE,148.8744206,140.7924275,22,6,0.590558347,0
175.16,FALSE,175.16,249.48,5,1,0.994323342,0
5.89,FALSE,112.06,118.33,17,6,0.052096232,106.17
219.2576104,FALSE,185.9990208,107.9088736,3,5,0.595267842,-131980.3
232.1873571,FALSE,61.29102735,120.8528299,23,5,0.500786078,0.01
105.9163938,FALSE,53.43693508,112.4336443,3,6,0.397799995,0.01
154.86,FALSE,154.86,408.74,20,1,0.993583986,0
133.19,FALSE,133.2,267.13,10,3,0.99247392,0.01
483.82,FALSE,483.82,308.82,2,6,0.997937379,0
368.35,FALSE,368.36,415.15,2,4,0.99726554,0.01
584.26,FALSE,584.26,146.19,15,0,0.998291358,0
409.75,FALSE,409.75,115.03,23,4,0.997565429,0
195.6,FALSE,195.6,141.46,9,6,0.99491353,0
140.33,FALSE,140.33,244.39,14,5,0.992924361,0
543.53,FALSE,543.54,429.35,21,6,0.998145223,0.01
114.73,FALSE,114.73,556.01,11,4,0.991359198,0
583.02,FALSE,583.02,466.54,11,3,0.99828773,0
155.16,FALSE,155.17,100.88,5,6,0.993532689,0.01
26.21,FALSE,183.49,168.52,9,2,0.142067321,157.28
110.7402692,FALSE,143.2727024,70.79718866,1,6,0.343811934,0
12.15,TRUE,208.44,132.79,10,2,0.058011841,196.29
109.5,FALSE,109.5,440.14,4,3,0.990950226,0
563.25,FALSE,563.25,322.1,0,5,0.998227736,0
16.61,TRUE,312.58,138.71,10,1,0.052968939,295.97
10.33,FALSE,196.3,268.47,11,2,0.052356817,185.97
9.07,FALSE,136.14,149.96,0,5,0.066136795,127.07
166.69,FALSE,166.69,346.28,9,6,0.994036615,0
131.74,FALSE,131.74,543.55,0,3,0.992466476,0
9.06,FALSE,199.34,138.47,6,5,0.045223121,190.28
10.86,FALSE,162.94,189.03,21,2,0.066243748,152.08
182.17,FALSE,182.18,230.36,17,4,0.994486298,0.01
185.8,FALSE,185.8,288.22,22,1,0.994646681,0
506.67,FALSE,506.68,127.08,18,1,0.998010558,0.01
13.35,FALSE,133.55,245.2,11,1,0.099219621,120.2
19.17,FALSE,191.79,363.37,10,5,0.099434618,172.62
144.19,FALSE,144.19,221.92,15,6,0.993112473,0
3.6,TRUE,369.37,210.73,23,0,0.00972001,365.77
13.24,FALSE,132.43,193.28,1,3,0.09922806,119.19
589.91,FALSE,589.92,225.12,13,1,0.998290801,0.01
10.09,FALSE,141.32,219.1,11,5,0.070896571,131.23
193.36,FALSE,193.37,487.09,6,2,0.994803725,0.01
414.26,FALSE,414.26,264.83,15,6,0.99759187,0
14.48,FALSE,188.3,346.85,22,5,0.07649234,173.82
20.03,FALSE,160.27,407.23,9,2,0.124201649,140.24
555.34,FALSE,555.35,480.57,1,1,0.998184596,0.01
519.17,FALSE,519.18,564.69,13,1,0.998058364,0.01
452.01,FALSE,452.01,530.66,10,4,0.997792543,0
596.79,FALSE,596.8,511.16,1,1,0.998310472,0.01
408.73,FALSE,408.74,160.07,8,5,0.997535022,0.01
160.52,FALSE,160.53,134.4,3,1,0.993747292,0.01
12.47,FALSE,174.59,150.89,22,4,0.071017712,162.12
187.61,FALSE,187.62,424.18,4,6,0.994645319,0.01
113.94,FALSE,113.95,538.47,12,6,0.991213571,0.01
457.42,FALSE,457.42,134.49,17,0,0.997818594,0
493.54,FALSE,493.54,179.73,3,6,0.997977919,0
2.92,TRUE,306.01,128.79,21,2,0.009511091,303.09
521,FALSE,521,369.9,11,6,0.998084291,0
378.51,FALSE,378.52,118.93,21,6,0.997338744,0.01
9.11,FALSE,127.56,225.01,1,0,0.070861854,118.45
8.93,FALSE,187.66,236.98,21,0,0.047333828,178.73
562.22,FALSE,562.23,178.04,23,6,0.998206772,0.01
117.54,FALSE,117.54,464.19,9,5,0.991564029,0
4.35,TRUE,251.88,105.62,22,3,0.017201835,247.53
13.68,TRUE,137.3,377.29,14,0,0.098915401,123.62
14.2,FALSE,142.09,127.92,3,0,0.099238242,127.89
13.56,TRUE,402.74,367.54,15,0,0.033585971,389.18
3.32,TRUE,210.73,461.86,12,6,0.015680348,207.41
140.55,FALSE,140.55,238.14,14,5,0.992935359,0
292.7582727,FALSE,72.0294497,72.32432949,0,6,0.413394306,159.47
10.86,FALSE,130.42,350.03,10,3,0.082635824,119.56
105.93,FALSE,105.93,416.51,7,2,0.990648088,0
232.7233577,FALSE,89.6623447,143.1906896,3,6,0.44419173,0
14.46,FALSE,144.64,174.13,15,2,0.09928591,130.18
112.3879288,FALSE,169.658095,86.3804649,23,6,0.553245049,136.13
201.954006,FALSE,178.7019347,105.4717274,4,6,0.488609987,0.01
577.7,FALSE,577.7,149.43,12,0,0.998271989,0
164.5,FALSE,164.5,161.41,5,2,0.993957704,0
16.9,TRUE,469.74,569.8,4,0,0.035900922,452.84
14.13,TRUE,226.82,353.06,1,0,0.062022649,212.69
453.76,FALSE,453.76,543.57,5,1,0.997801038,0
137.05,FALSE,137.05,182.95,22,3,0.992756248,0
156.52,FALSE,156.53,273.23,17,4,0.993588523,0.01
185.47,FALSE,185.48,328.51,3,1,0.99458387,0.01
179.27,FALSE,179.28,247.47,5,1,0.994397604,0.01
14.7,FALSE,161.73,349.97,12,2,0.090333682,147.03
555.22,FALSE,555.23,349.14,9,6,0.998184204,0.01
587.01,FALSE,587.01,177.73,2,2,0.998299349,0
3.13,TRUE,296.68,174.39,7,5,0.010514647,293.55
464.01,FALSE,464.01,367.93,9,3,0.997849509,0
164.69,FALSE,164.69,115.98,11,2,0.993964633,0
532.85,FALSE,532.86,466.57,1,1,0.998108118,0.01
19.64,FALSE,117.88,479.16,3,1,0.165208614,98.24
157.83,FALSE,157.83,374.05,17,3,0.99370396,0
19.23,TRUE,317.52,317.65,8,1,0.060372975,298.29
122.7683502,FALSE,167.3789582,102.3341937,2,6,0.490587771,0
4.71,TRUE,176.79,217.22,1,6,0.026491929,172.08
162.3,FALSE,162.31,176.94,12,5,0.993815443,0.01
503.39,FALSE,503.39,493.51,7,4,0.998017407,0
5.91,FALSE,118.24,107.35,3,3,0.049563905,112.33
376.92,FALSE,376.92,547.08,1,3,0.997353937,0
10.84,FALSE,108.45,356.29,14,3,0.099040658,97.61
117.31,FALSE,117.32,243.28,6,0,0.991463827,0.01
10.82,FALSE,108.23,368.05,2,2,0.099057036,97.41
478.51,FALSE,478.51,540.3,8,2,0.997914538,0
494.17,FALSE,494.18,117.83,8,2,0.997960338,0.01
483.95,FALSE,483.96,587.18,17,6,0.997917354,0.01
405.6,FALSE,405.6,571.44,0,0,0.99754058,0
168.92,FALSE,168.93,188.84,19,4,0.994056376,0.01
32.09,FALSE,160.5,143.74,19,1,0.19869969,128.41
7.36,FALSE,139.89,545.64,14,3,0.052239336,132.53
583.78,FALSE,583.79,555.42,19,6,0.998272884,0.01
151.3,FALSE,151.31,332.25,23,1,0.993368787,0.01
170.33,FALSE,170.33,187.03,20,5,0.994163311,0
177.08,FALSE,177.08,373.91,18,1,0.994384546,0
443.23,FALSE,443.23,249.32,0,5,0.997748914,0
13.87,FALSE,194.27,360.97,14,1,0.071029856,180.4
187.5,FALSE,187.5,383.63,17,1,0.99469496,0
178.42,FALSE,178.43,428.78,11,0,0.994371064,0.01
494.54,FALSE,494.54,128.83,9,4,0.997981999,0
142.21,FALSE,142.21,280.65,16,0,0.993017247,0
101.77,FALSE,101.78,112.16,14,1,0.990173185,0.01
101.77,FALSE,101.78,518.01,14,1,0.990173185,0.01
172.5,FALSE,172.51,374.55,18,2,0.99417901,0.01
4.94,TRUE,344.98,385.88,8,1,0.014278282,340.04
17.54,FALSE,140.4,135.79,10,5,0.124045262,122.86
121.06,FALSE,121.07,469.16,8,4,0.991726059,0.01
22.53,FALSE,135.22,196.53,6,2,0.165394215,112.69
567.96,FALSE,567.97,163.33,16,5,0.998224862,0.01
445.92,FALSE,445.93,296.9,17,5,0.997740138,0.01
126.26,FALSE,126.27,245.56,19,5,0.992064116,0.01
150.14,FALSE,150.15,219.56,10,1,0.993317896,0.01
295.3418669,FALSE,186.9178534,74.53873115,3,6,0.549292774,0
182.723861,FALSE,186.1595546,145.8510188,1,6,0.512488136,0.01
156.08,FALSE,156.09,154.44,9,0,0.993570565,0.01
449.73,FALSE,449.73,376.92,20,2,0.997781377,0
174.79,FALSE,220.04,540.43,12,5,0.790761853,45.25
486.92,FALSE,486.92,340.97,7,4,0.997950484,0
170.36,FALSE,170.37,226.52,16,3,0.99410632,0.01
140.42,FALSE,140.43,221.92,21,4,0.992858658,0.01
115.98,FALSE,115.98,337.29,9,2,0.99145153,0
16.59,FALSE,165.95,261.97,13,0,0.099371069,149.36
290.6458811,FALSE,158.1605724,97.43104666,4,6,0.525909207,0
496.14,FALSE,496.15,293.49,6,0,0.99796842,0.01
429.08,FALSE,429.09,184.89,7,1,0.997651654,0.01
107.38,FALSE,107.39,385.69,18,3,0.990681797,0.01
287.3192895,FALSE,136.9220109,89.10376381,22,6,0.321277048,0.01
2.115017078,TRUE,1416.445827,645.7181565,13,0,0.019669418,252.9
136.5940855,FALSE,170.8505067,59.68128123,1,5,0.37360502,0
104.55,FALSE,104.56,113.79,1,5,0.990431982,0.01
16.61,TRUE,138.71,266.02,14,5,0.118889127,122.1
463.42,FALSE,463.43,127.3,5,2,0.997825291,0.01
505.64,FALSE,505.65,516.82,22,2,0.998006513,0.01
